"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","CU_CODE1","EDUCA","EDUCA_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS"
"02",50,36,"3","1",,,"1","1","D","D","D","A","A","D","03114161",26,"D",2313,"D",2313,"D",.,"A","1","7","D",1600,"D",100,"D",1200,"D",2831,"D",1,100,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",2313,"D",2313,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,37000,"D",37000,37000,37000,37000,37000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"02",50,36,"3","1",,,"1","1","D","D","D","A","A","D","03114162",26,"D",2313,"D",2313,"D",.,"A","1","7","D",1600,"D",100,"D",1200,"D",2831,"D",1,100,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",2313,"D",2313,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,37000,"D",37000,37000,37000,37000,37000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"1",,"1","4","1","A","D","A","A","D","A","03114191",75,"D",.,"A",.,"A",.,"A","1","3","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","1","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,4730.4,"D",413,7677,6246,368,8948,201,.,"A",.,.,.,.,.,100,,"A",.,"A",,"C",.,"B",,"A",.,"A","5","D","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"10",15,52,"1","1",,,"4","2","D","D","D","A","A","D","03114191",53,"D",.,"A",.,"A",.,"A","2","2","D",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","6","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,12790.2,"D",3216,4147,20721,27049,8818,201,,"A",.,"A",,"A",.,"A",,"C",.,"B","5","D","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"11",44,52,"1","3",,,"1","1","D","D","D","A","A","D","03114212",52,"D",.,"A",.,"A",.,"A","1","4","D",750,"D",.,"A",.,"A",3060,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,40000,"D",40000,40000,40000,40000,40000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"05",30,12,"1","5",,,"1","1","D","D","D","A","A","D","03114212",16,"D",.,"A",.,"A",.,"A","3","3","D",.,"C",.,"A",.,"A",153,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,2172.4,"D",3379,1601,816,1452,3614,301,,"A",.,"A",,"A",.,"A","01","D",2000,"D",,"A","105","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",36,50,"4","2",,,"1","2","D","D","D","A","A","D","03114261",58,"D",.,"A",8000,"D",.,"A","1","7","D",3500,"D",.,"A",.,"A",6120,"D",1,350,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",80000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",8000,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,80000,"D",80000,80000,80000,80000,80000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",36,50,"4","2",,,"1","2","D","D","D","A","A","D","03114262",58,"D",.,"A",8000,"D",.,"A","1","7","D",3500,"D",.,"A",.,"A",6120,"D",1,350,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",80000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",8000,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,80000,"D",80000,80000,80000,80000,80000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"15",55,52,"2","1","1",,"1","1","D","D","D","D","A","D","03114291",23,"D",.,"B",.,"A",.,"A","1","7","D",.,"C",.,"C",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A","6","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,54508.6,"D",51833,32088,34400,78820,75402,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","115","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",40,36,"3","1",,,"1","2","D","D","D","A","A","D","03114291",24,"D",.,"A",.,"A",.,"A","2","7","D",.,"C",.,"A",.,"A",918,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,11832.8,"D",11464,10625,13744,10035,13296,301,,"A",.,"A",,"A",.,"A","03","D",12000,"D",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5","1",,"1","2","A","A","A","D","A","A","03114291",0,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"15",55,52,"2","1","1",,"1","1","D","D","D","D","A","D","03114292",23,"D",.,"B",.,"A",.,"A","1","7","D",.,"C",.,"C",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A","6","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,63438.8,"D",39713,105936,93985,10195,67365,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","115","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",40,36,"3","1",,,"1","2","D","D","D","A","A","D","03114292",24,"D",.,"A",.,"A",.,"A","2","7","D",.,"C",.,"A",.,"A",918,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,12661.4,"D",14519,11126,14870,12309,10483,301,,"A",.,"A",,"A",.,"A","03","D",12000,"D",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5","1",,"1","2","A","A","A","D","A","A","03114292",0,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"03",30,48,"5","1",,,"1","2","D","D","D","A","A","D","03114342",50,"D",.,"A",.,"A",.,"A","1","8","D",15933,"T",.,"A",15000,"D",15086,"T",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",225514,"T",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",11604.8,"T",11605,11605,11605,11605,11605,5225.4,"D",49,948,18413,478,6239,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,188882.8,"T",188883,188883,188883,188883,188883,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","1","D","1","D",.,"B",,"B",.,"B",323,6194,128250,3124,40778,201,35734,"D","2","D","2"
"03",55,48,"1","1",,,"1","1","D","D","D","A","A","D","03114342",52,"D",.,"A",.,"B",.,"A","2","8","D",.,"C",.,"A",.,"A",9957,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",225514,"T",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,188882.8,"T",188883,188883,188883,188883,188883,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","2","A","A","A","A","A","A","03114342",12,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03114342",10,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"11",40,52,"1","3",,,"1","2","D","D","D","A","A","D","03114361",58,"D",.,"A",33819,"T",.,"A","1","4","D",3200,"D",.,"A",.,"A",9522,"D",1,500,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",150000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",34267,"T",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,150000,"D",150000,150000,150000,150000,150000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",40,52,"1","5",,,"1","2","D","D","D","A","A","D","03114361",40,"D",.,"A",.,"B",.,"A","3","4","D",.,"C",.,"A",.,"A",2601,"D",2,100,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,34013.2,"D",34895,31236,38816,34275,30844,301,,"A",.,"A",,"A",.,"A","06","D",34000,"D",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"4","1","1","A","D","A","A","D","A","03114361",20,"D",.,"A",.,"A",.,"A","4","5","D",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",533,"D",220,"D","1","D",.,"A",12,"D",7655,"D","2","D","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,7655,"D",7655,7655,7655,7655,7655,533,"D",533,533,533,533,533,100,220,"D",220,220,220,220,220,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
"02",40,52,"3","5",,,"1","2","D","D","D","A","A","D","03114361",27,"D",.,"A",.,"B",.,"A","3","6","D",.,"C",.,"A",.,"A",1836,"D",4,30,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,24828,"D",24331,24810,24260,29501,21238,301,,"A",.,"A",,"A",.,"A","05","D",24000,"D",,"A","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"11",40,52,"1","3",,,"1","2","D","D","D","A","A","D","03114362",58,"D",.,"A",33819,"T",.,"A","1","4","D",3200,"D",.,"A",.,"A",9522,"D",1,500,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",150000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",34267,"T",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,150000,"D",150000,150000,150000,150000,150000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",40,52,"1","5",,,"1","2","D","D","D","A","A","D","03114362",40,"D",.,"A",.,"B",.,"A","3","4","D",.,"C",.,"A",.,"A",2601,"D",2,100,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,33897.6,"D",31627,31923,33889,33785,38264,301,,"A",.,"A",,"A",.,"A","06","D",34000,"D",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"4","1","1","A","D","A","A","D","A","03114362",20,"D",.,"A",.,"A",.,"A","4","5","D",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",533,"D",220,"D","1","D",.,"A",12,"D",7655,"D","2","D","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,7655,"D",7655,7655,7655,7655,7655,533,"D",533,533,533,533,533,100,220,"D",220,220,220,220,220,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
"02",40,52,"3","5",,,"1","2","D","D","D","A","A","D","03114362",27,"D",.,"A",.,"B",.,"A","3","6","D",.,"C",.,"A",.,"A",1836,"D",4,30,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,26463.6,"D",25124,27988,29355,26705,23146,301,,"A",.,"A",,"A",.,"A","05","D",24000,"D",,"A","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"13",40,52,"1","3",,,"1","1","D","D","D","A","A","D","03114401",67,"D",.,"B",.,"B",.,"B","1","4","D",.,"B",.,"B",15000,"D",15086,"T",1,.,"B",.,"B",.,"A",.,"A",15300,"D",985,"D",.,"A","2","D",.,"B",8,"D",8719,"D",,"A","3","D","1","D",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"B",.,"B",11604.8,"T",11605,11605,11605,11605,11605,15300,"D",15300,15300,15300,15300,15300,8719,"D",8719,8719,8719,8719,8719,985,"D",985,985,985,985,985,100,.,"A",.,.,.,.,.,100,13498.6,"D",18358,429,25047,16591,7068,201,,"A",.,"A",,"A",.,"A",,"B",.,"B",,"A","113",,"A","1","D",100000,"D",,"A",.,"A",100000,100000,100000,100000,100000,100,100000,"D","1","D","1"
"13",40,52,"1","3",,,"1","1","D","D","D","A","A","D","03114402",67,"D",.,"B",.,"B",.,"B","1","4","D",.,"B",.,"B",15000,"D",15086,"T",1,.,"B",.,"B",.,"A",.,"A",15300,"D",985,"D",.,"A","2","D",.,"B",8,"D",8719,"D",,"A","3","D","1","D",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"B",.,"B",11604.8,"T",11605,11605,11605,11605,11605,15300,"D",15300,15300,15300,15300,15300,8719,"D",8719,8719,8719,8719,8719,985,"D",985,985,985,985,985,100,.,"A",.,.,.,.,.,100,24249.6,"D",15721,50382,12847,30458,11840,201,,"A",.,"A",,"A",.,"A",,"B",.,"B",,"A","113",,"A","1","D",100000,"D",,"A",.,"A",100000,100000,100000,100000,100000,100,100000,"D","1","D","1"
,.,0,,"3",,"1","1","1","A","D","A","A","D","A","03114431",76,"D",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C",.,"A","2","D",.,"A",12,"D",1259,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,14759,"D",12911,17279,16139,14639,12827,1125,"D",971,1335,1240,1115,964,201,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"C",.,"B",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"3",,"1","1","1","A","D","A","A","D","A","03114432",76,"D",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C",.,"A","2","D",.,"A",12,"D",1259,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,13739,"D",18131,16655,3191,21887,8831,1040,"D",1406,1283,161,1719,631,201,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"C",.,"B",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
"03",30,40,"1","1",,,"1","2","D","D","D","A","A","D","03114441",50,"D",.,"A",.,"A",.,"A","1","8","D",5000,"D",.,"A",.,"C",8262,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",108000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,108000,"D",108000,108000,108000,108000,108000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",40,42,"1","1",,,"1","1","D","D","D","A","A","D","03114441",50,"D",.,"A",.,"A",.,"A","2","8","D",5000,"D",.,"A",.,"C",8262,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",108000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,108000,"D",108000,108000,108000,108000,108000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",30,40,"1","1",,,"1","2","D","D","D","A","A","D","03114442",50,"D",.,"A",.,"A",.,"A","1","8","D",5000,"D",.,"A",.,"C",8262,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",108000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,108000,"D",108000,108000,108000,108000,108000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
